,Date,Q,SWE,SWE_scaled
0,2018-08,0.025,0.8087557603686636,6237.124423963133
1,2018-09,0.02,0.8141321044546851,6278.586789554532
2,2018-10,0.017,0.8609831029185867,6639.901689708141
3,2018-11,0.014,0.880184331797235,6787.981566820276
4,2018-12,0.013,1.2557603686635945,9684.42396313364
5,2019-01,0.007,1.3241167434715821,10211.588325652841
6,2019-02,0.099,1.15284178187404,8890.715821812597
7,2019-03,0.004,0.9531490015360984,7350.685099846391
8,2019-04,0.006,1.0729646697388633,8274.703533026113
9,2019-05,0.005,0.8832565284178187,6811.674347158218
10,2019-06,0.005,0.8748079877112135,6746.519201228878
11,2019-07,0.004,1.0168970814132106,7842.31029185868
12,2019-08,0.007,0.913978494623656,7048.602150537635
13,2019-09,0.002,0.8003072196620584,6171.969278033795
14,2019-10,0.001,0.8794162826420892,6782.058371735791
15,2019-11,0.082,1.1651305683563749,8985.486943164364
16,2019-12,0.088,1.3563748079877112,10460.362519201228
17,2020-01,0.05,1.500768049155146,11573.923195084486
18,2020-02,0.058,1.435483870967742,11070.451612903225
19,2020-03,0.016,1.0622119815668203,8191.778801843318
20,2020-04,0.005,0.9915514592933947,7646.84485407066
21,2020-05,0.005,1.1221198156682028,8653.78801843318
22,2020-06,0.01,0.9930875576036866,7658.6912442396315
23,2020-07,0.002,0.9308755760368664,7178.912442396314
24,2020-08,0.0,0.9216589861751152,7107.834101382488
25,2020-09,0.003,0.9516129032258064,7338.838709677419
26,2020-10,0.004,1.0652841781874038,8215.471582181259
27,2020-11,0.013,1.1543778801843319,8902.562211981567
28,2020-12,0.108,1.7519201228878647,13510.807987711212
29,2021-01,1.439,1.4462365591397848,11153.37634408602
30,2021-02,37.316,1.9907834101382489,15352.921658986175
31,2021-03,0.951,1.2895545314900154,9945.044546850999
32,2021-04,0.228,1.217357910906298,9388.26420890937
33,2021-05,0.129,1.0,7712.0
34,2021-06,0.109,1.1774193548387097,9080.258064516129
35,2021-07,0.102,0.9969278033794163,7688.307219662059
36,2021-08,0.116,0.9800307219662059,7557.99692780338
37,2021-09,0.103,0.8341013824884792,6432.589861751152
38,2021-10,0.12,0.9953917050691244,7676.460829493088
39,2021-11,0.113,1.1198156682027651,8636.018433179725
40,2021-12,1.516,1.6190476190476188,12486.095238095237
41,2022-01,0.18,1.335637480798771,10300.436251920122
42,2022-02,0.154,1.3310291858678955,10264.89708141321
43,2022-03,0.163,1.1827956989247312,9121.720430107527
44,2022-04,0.956,1.500768049155146,11573.923195084486
45,2022-05,0.156,1.261136712749616,9725.886328725039
46,2022-06,0.144,1.3026113671274961,10045.73886328725
47,2022-07,0.124,1.2196620583717357,9406.033794162826
48,2022-08,0.095,1.1006144393241168,8487.93855606759
49,2022-09,0.103,1.012288786482335,7806.771121351767
50,2022-10,0.072,0.9915514592933947,7646.84485407066
51,2022-11,0.075,1.6021505376344085,12355.78494623656
52,2022-12,0.139,1.4408602150537635,11111.913978494624
53,2023-01,0.064,1.465437788018433,11301.456221198156
54,2023-02,5.079,1.7864823348694314,13777.351766513055
55,2023-03,0.228,1.218125960061444,9394.187403993856
56,2023-04,0.085,1.1797235023041475,9098.027649769585
57,2023-05,0.068,1.3694316436251919,10561.05683563748
58,2023-06,0.05,1.164362519201229,8979.563748079878
