,Date,Q,SWE,SWE_scaled
0,2018-10,51167.353,8.633982647986537,15273515.304288184
1,2018-11,58131.532,8.939330057432915,15813674.871598827
2,2018-12,77174.283,8.34409237293925,14760699.407729534
3,2019-01,91415.922,9.357983782429793,16554273.311118303
4,2019-02,99072.281,9.532635600126692,16863232.37662412
5,2019-03,104228.888,9.667471495733073,17101757.075951807
6,2019-05,118273.95,9.996694657420909,17684152.848977588
7,2019-06,121386.793,9.363642197700889,16564283.047732873
8,2019-07,117666.429,8.603689424766884,15219926.592412617
9,2019-08,105952.524,8.15039515750061,14418049.033618579
10,2019-09,74742.747,7.828072502240939,13847860.25646422
11,2019-10,54944.39,8.025219970893664,14196614.128510892
12,2019-11,66734.827,8.085254376818716,14302814.992592309
13,2019-12,80252.54,8.442493594604908,14934771.168856082
14,2020-01,91237.501,8.593131649931788,15201249.888729334
