,Date,Q,SWE,SWE_scaled
0,2018-08,126.667,14.747328053733918,281463.0790351495
1,2018-09,106.509,18.048968662778826,344477.20120719785
2,2018-10,92.231,22.830107331684406,435728.5795003291
3,2018-11,171.789,27.708820259139078,528842.2308198507
4,2018-12,235.349,27.279947355283756,520656.8912387392
5,2019-01,427.036,31.02180671220132,592072.8963670608
6,2019-02,911.295,33.263745490027006,634861.8672990084
7,2019-03,521.76,30.225328462184304,576871.551430711
8,2019-04,507.531,30.445437836120632,581072.4929088475
9,2019-05,871.061,26.599196714243572,507664.28872903856
10,2019-06,448.633,23.860309968458555,455390.71796500945
11,2019-07,291.526,22.02001406884658,420267.3825137852
12,2019-08,198.282,16.83950169053076,321393.67741496296
13,2019-09,150.711,14.173228346456693,270505.9842519685
14,2019-10,129.134,23.265787741950124,444043.8451065375
15,2019-11,279.638,27.36163743220858,522216.00353990326
16,2019-12,276.408,29.161088293358144,556559.7828405455
17,2020-01,568.455,30.20944428056003,576568.3907054847
18,2020-02,604.417,29.0045156459189,553571.4842633144
19,2020-03,739.16,30.565703782704396,583367.8526855613
20,2020-04,600.316,26.52431414372915,506235.10245297145
21,2020-05,776.337,24.73393995779346,472064.5578524587
22,2020-06,471.541,22.873221538950283,436551.4443259434
23,2020-07,197.944,19.079171299552975,364139.3396718782
24,2020-08,188.115,14.976514102884114,285837.2552134153
25,2020-09,215.132,15.151240100751096,289172.0231909052
26,2020-10,156.775,18.173772946969525,346859.17833397625
27,2020-11,274.258,23.919308357348704,456516.74351585016
28,2020-12,207.571,24.48433138941206,467300.60359890177
29,2021-01,285.242,25.986521137307406,495970.946470308
30,2021-02,339.751,21.42549184233815,408920.5096553133
31,2021-03,623.883,26.964532891601806,514636.9854092446
32,2021-04,476.1,24.58644398556809,469249.49397535686
33,2021-05,644.618,19.39458576323493,370159.2455013729
34,2021-06,322.84,18.53230161791736,353701.94898908533
35,2021-07,172.796,17.493022305929337,333866.57582427555
36,2021-08,154.244,13.224715786607366,252402.9580884522
37,2021-09,120.431,12.437314211804216,237374.84785223173
38,2021-10,147.457,20.279561596587172,387049.6287639838
39,2021-11,119.176,21.1168848850666,403030.5298509156
40,2021-12,218.587,23.456397921441376,447681.7738092537
41,2022-01,429.347,26.814767750572965,511778.61285711045
42,2022-02,365.267,27.785971998456965,530314.7257709501
43,2022-03,546.606,27.851777893757518,531570.6773468879
44,2022-04,744.543,28.101386462138915,536334.6316004447
45,2022-05,709.29,23.858040799655086,455347.4092899771
46,2022-06,229.545,18.244117179877012,348201.7472599787
47,2022-07,146.115,16.172366062311376,308660.92695545626
48,2022-08,184.096,12.022056320769702,229449.3603213143
49,2022-09,124.197,12.037940502393973,229752.52104654064
50,2022-10,96.99,11.386689055798861,217322.93131226033
51,2022-11,108.925,18.82275522476117,359245.4593932243
52,2022-12,200.236,20.399827543170936,389344.98854069755
53,2023-01,337.856,26.49481494928408,505672.0896775512
54,2023-02,503.452,27.397944133064055,522908.9423404207
55,2023-03,808.764,30.38870861603395,579989.7760330392
56,2023-04,533.111,23.379246182123488,446209.27885815426
57,2023-05,304.241,21.21672831241916,404936.1115523384
58,2023-06,173.686,17.35460300891783,331224.74664730305
59,2023-07,137.473,15.727608976831785,300172.4266491184
60,2023-08,128.001,16.594431459756294,316716.3405114707
61,2023-09,96.966,12.550772651977582,239540.28160384853
62,2023-10,97.081,14.967437427670244,285664.020513286
