,Date,Q,SWE,SWE_scaled
0,2018-08,0.0,4.606424787833912,23563.705359685595
1,2018-09,0.0,2.553112718573788,13060.192800592355
2,2018-10,0.0,2.1430198781112946,10962.403884490515
3,2018-11,0.0,2.990260295039016,15296.377513242582
4,2018-12,0.0,3.370450532551119,17241.202654211993
5,2019-01,14.803,6.614170985931538,33834.130261434184
6,2019-02,9.448,5.225835848949137,26732.240701714414
7,2019-03,1.88,5.153215241783904,26360.75724782138
8,2019-04,0.007,3.175371646636669,16243.296121205214
9,2019-05,0.0,5.391012131913197,27577.183459588763
10,2019-06,0.0,5.537677279717491,28327.434356666854
11,2019-07,0.0,3.7648801048015037,19258.86768810161
12,2019-08,0.0,4.727459133109301,24182.844449507316
13,2019-09,0.0,2.9190636213476107,14932.178048641566
14,2019-10,0.0,2.5217861821495697,12899.945036167908
15,2019-11,0.0,5.811072506692487,29725.960300734747
16,2019-12,0.0,4.1692772113686845,21327.520647035366
17,2020-01,13.016,5.949194053653813,30432.507262060713
18,2020-02,105.048,4.90829868428547,25107.911089593894
19,2020-03,50.689,5.603178219513584,28662.497864099787
20,2020-04,8.921,4.501053710770632,23024.69015207609
21,2020-05,0.001,5.174574243891326,26470.017087201686
22,2020-06,0.0,5.060659565985077,25887.29794384006
23,2020-07,0.0,4.217690949478841,21575.17628296406
24,2020-08,0.0,2.692658199008942,13774.023751210341
25,2020-09,0.0,3.417440337187447,17481.574300848664
26,2020-10,0.0,2.41641510508629,12360.929828558408
27,2020-11,0.0,3.370450532551119,17241.202654211993
28,2020-12,85.679,10.688044654553739,54673.62362590419
29,2021-01,68.01,7.568206413396367,38714.403087087776
30,2021-02,239.665,10.954320214159594,56035.72962351199
31,2021-03,163.258,7.870080309847924,40258.608816996064
32,2021-04,7.669,4.150766076208919,21232.828786239104
33,2021-05,0.633,3.356211197812838,17168.36276129179
34,2021-06,0.025,3.853163980178846,19710.475024206866
35,2021-07,0.0,3.1668280457937006,16199.592185453095
36,2021-08,0.0,2.6812667312183174,13715.75183687418
37,2021-09,0.0,2.8891610183972203,14779.21427350914
38,2021-10,0.0,3.213817850430028,16439.963832089765
39,2021-11,0.113,2.4021757703480096,12288.089935638207
40,2021-12,0.0,3.5512900837272885,18166.26929429857
41,2022-01,135.867,5.0677792333542175,25923.717890300162
42,2022-02,160.008,7.000056957338953,35808.09135957168
43,2022-03,5.799,5.032180896508516,25741.61815799966
44,2022-04,0.549,3.139773309790966,16061.196388904707
45,2022-05,0.0,3.799054508173378,19433.683431110097
46,2022-06,0.0,3.1668280457937006,16199.592185453095
47,2022-07,0.0,2.2256080195933245,11384.875263427692
48,2022-08,0.0,2.4662527766702738,12615.869453779118
49,2022-09,0.0,2.9276072221905793,14975.881984393689
50,2022-10,6.578,4.0582104004100925,20759.369482257785
51,2022-11,229.507,4.26325682064134,21808.26394030871
52,2022-12,81.704,4.558011049723757,23316.049723756907
53,2023-01,388.519,11.43133792789201,58475.86603633878
54,2023-02,57.023,6.552941846556928,33520.91872187731
55,2023-03,6.199,4.4668793073987585,22849.87440906761
56,2023-04,6.326,3.485789143931196,17831.205786865637
