,Date,Q,SWE,SWE_scaled
0,2018-08,279.045,7.206221066794372,194856.21764611983
1,2018-09,311.7,6.929146427675538,187364.11940434654
2,2018-10,300.806,6.60988346902009,178731.24900230323
3,2018-11,377.677,7.998677339171284,216284.2352511915
4,2018-12,304.072,7.603019315408998,205585.64228865932
5,2019-01,335.214,9.321338167886708,252048.9840596566
6,2019-02,372.477,9.820756653212014,265553.2599028528
7,2019-03,363.744,10.911951836902237,295059.1776698365
8,2019-04,332.307,11.01913297302228,297957.35559052246
9,2019-05,299.828,10.32131536338966,279088.3674260564
10,2019-06,236.351,8.624660783106428,233210.82757519782
11,2019-07,222.665,7.322524001733141,198001.04900686414
12,2019-08,218.358,6.837928439488267,184897.58500376274
13,2019-09,206.348,6.251852865385053,169050.10148001183
14,2019-10,232.679,5.741032131536339,155237.5088367426
15,2019-11,268.074,5.978198900823243,161650.4982782605
16,2019-12,378.394,6.591639871382636,178237.94212218648
17,2020-01,375.093,6.605322569610728,178607.92228227408
18,2020-02,465.044,7.697657978153292,208144.671729265
19,2020-03,310.626,7.166313196962442,193777.10884586442
