,Date,Q,SWE,SWE_scaled
0,2018-08,256.545,7.033690316822846,390369.812583668
1,2018-09,227.204,6.296017402945115,349428.96586345386
2,2018-10,259.479,5.835843373493976,323889.3072289157
3,2018-11,619.44,5.434236947791165,301600.1506024097
4,2018-12,581.034,5.010319053993753,278072.7074966533
5,2019-01,439.337,6.088241856314146,337897.42302543507
6,2019-02,401.026,5.531849620705042,307017.65394912986
7,2019-03,577.257,5.5206938866577415,306398.51070950466
8,2019-06,242.328,5.82189870593485,323115.37817938416
9,2020-04,835.192,5.4886211512717535,304618.4738955823
10,2020-06,375.856,5.69500223114681,316072.62382864795
11,2020-07,310.205,6.138442659526997,340683.56760374835
12,2020-08,268.447,5.562527889335119,308720.2978580991
13,2020-09,235.505,6.388052208835342,354536.8975903615
