,Date,Q,SWE,SWE_scaled
0,2018-08,2.946,1.1778872468527641,80719.1995621237
1,2018-09,8.079,1.131180441525269,77518.43824119687
2,2018-10,17.783,1.3829593139937968,94772.5422368181
3,2018-11,0.436,1.209998175515417,82919.72297026092
4,2018-12,0.0,1.1268016785258164,77218.36686735996
5,2019-01,0.909,1.2085385878489328,82819.69917898194
6,2019-02,17.849,1.0268199233716475,70366.73716475096
7,2019-03,36.786,1.3887976646597335,95172.63740193396
8,2019-04,5.864,1.2428388980113119,85170.2582740376
9,2019-05,0.214,1.0954205436964057,75067.85535486226
10,2019-06,0.005,1.2260536398467434,84019.98467432952
11,2019-07,0.088,1.0574712643678161,72467.2367816092
12,2019-08,0.755,1.0793650793650795,73967.59365079367
13,2019-09,1.212,1.0727969348659003,73517.48659003832
14,2019-10,0.047,1.1180441525269111,76618.22411968619
15,2019-11,1.554,1.2048896186827223,82569.63970078454
16,2019-12,6.598,1.1392081736909323,78068.56909323117
17,2020-01,1.452,0.9480021893814997,64965.45243568692
18,2020-02,8.025,1.0720671410326583,73467.47469439884
19,2020-03,19.846,0.9129720853858785,62564.88144499179
20,2020-04,5.734,1.2640029191753328,86620.60324758255
21,2020-05,0.009,1.2983032293377121,88971.16234263821
22,2020-06,0.0,1.0085750775405946,69116.43977376391
23,2020-07,0.01,1.077175697865353,73817.55796387521
24,2020-08,0.053,0.9107827038861522,62414.84575807335
25,2020-09,0.0,1.010764459040321,69266.47546068236
26,2020-10,0.0,1.0333880678708265,70816.8442255063
27,2020-11,0.0,1.0005473453749314,68566.30892172961
28,2020-12,0.0,0.9421638387155629,64565.35727057107
29,2021-01,0.0,0.7808794015690568,53512.72833424558
30,2021-02,0.0,0.9706257982120051,66515.82120051087
31,2021-03,0.0,0.9385148695493524,64315.29779237366
32,2021-04,0.0,0.9012953840540048,61764.691114760084
33,2021-05,0.0,0.9501915708812261,65115.48812260537
34,2021-06,0.0,0.756066411238825,51812.323882503195
35,2021-07,15.219,0.7524174420726145,51562.26440430579
36,2021-08,9.288,1.0603904397007846,72667.28436416714
37,2021-09,1.158,0.956759715380405,65565.59518336071
38,2021-10,6.625,1.0122240467068053,69366.49925196133
39,2021-11,0.0,1.0158730158730158,69616.55873015872
40,2021-12,0.116,0.8246670315635832,56513.44207261448
41,2022-01,1.16,0.9465426017150156,64865.42864440796
42,2022-02,0.001,0.7925561029009305,54312.918664477285
43,2022-03,1.496,1.0355774493705527,70966.87991242473
44,2022-04,2.495,0.8239372377303412,56463.43017697501
45,2022-05,0.0,0.9115124977193942,62464.857653712825
46,2022-06,0.123,1.102718482028827,75567.97431125707
47,2022-07,9.144,0.9917898193760263,67966.16617405583
48,2022-08,43.188,1.1202335340266374,76768.25980660463
49,2022-09,13.499,1.010764459040321,69266.47546068236
50,2022-10,14.552,1.277869002006933,87570.82926473272
51,2022-11,0.012,0.8918080642218573,61114.536471446816
52,2022-12,0.0,0.9976281700419632,68366.26133917169
53,2023-01,1.733,0.8655354862251413,59314.108228425466
54,2023-02,0.943,0.8472906403940886,58063.810837438425
55,2023-03,44.641,1.0472541507024267,71767.07024265645
56,2023-04,40.669,1.0815544608648058,74117.6293377121
57,2023-05,3.519,0.9750045612114578,66815.89257434776
58,2023-06,0.0,0.9290275497172049,63665.14314906039
59,2023-07,0.001,0.8596971355592046,58914.01306330962
60,2023-08,3.713,0.9771939427111841,66965.92826126619
61,2023-09,0.763,0.9005655902207625,61714.6792191206
