,Date,Q,SWE,SWE_scaled
0,2018-08,197.551,5.42364084598417,57571.94758012196
1,2018-09,175.001,4.113143895160245,43661.02244712599
2,2018-10,116.444,3.191903464383029,33882.05527442585
3,2018-11,91.23,4.281821720513818,45451.53756325418
4,2018-12,171.968,2.5431425976385107,26995.45867393279
5,2019-01,220.546,4.567276501881406,48481.640067471126
6,2019-02,314.561,3.9185156351368886,41595.04346697807
7,2019-03,334.129,4.606202153886078,48894.83586350072
8,2019-04,286.241,3.7238873751135335,39529.06448683016
9,2019-05,626.683,3.165953029713248,33606.59141040612
10,2019-06,498.005,3.671986505773972,38978.136758790715
11,2019-07,302.381,4.761904761904762,50547.619047619046
12,2019-08,207.507,3.2957052030621514,34983.91073050474
