,Date,Q,SWE,SWE_scaled
0,2018-08,0.406,5.3470367738932305,298899.3556606316
1,2018-09,1.434,5.31518729940956,297118.97003699443
2,2018-10,2.089,5.5810079133694295,311978.3423573511
3,2018-11,1.677,6.233922140284685,348476.2476419139
4,2018-12,0.936,5.212288997231545,291366.9549452434
5,2019-01,2.061,4.790895950216822,267811.08361712034
6,2019-02,1.784,5.525883822916922,308896.9057010559
7,2019-03,1.201,5.04936668544969,282259.59771663765
8,2019-04,1.045,6.198397726437514,346490.432907857
9,2019-05,1.472,8.772080260675699,490359.28657177155
10,2019-06,2.349,9.897836685694687,553289.070730333
11,2019-07,0.266,9.646715829188818,539251.4148516549
12,2019-08,0.289,7.966043560281255,445301.8350197222
13,2019-09,0.364,5.075091260994194,283697.60148957546
14,2019-10,2.745,5.0726413014185265,283560.6487492956
15,2019-11,1.802,5.505059166523752,307732.80740867776
16,2019-12,0.634,4.602249062890462,257265.72261557684
17,2020-01,0.476,5.871328123085969,328207.24208050565
18,2020-02,0.738,4.885219393880001,273083.764117892
19,2020-03,0.537,6.553641864909229,366348.58024842595
20,2020-04,0.583,8.567508636107505,478923.7327584095
21,2020-05,0.875,9.325771124776441,521310.60587500304
22,2020-06,0.458,9.460518901438126,528843.0065903913
23,2020-07,0.228,8.854153906460544,494947.2033711444
24,2020-08,0.725,8.066491902883602,450916.89737119334
25,2020-09,19.697,6.573241541514566,367444.2021706642
26,2020-10,13.69,6.666340005389911,372648.406301296
27,2020-11,4.622,5.067741382267193,283286.74326873606
28,2020-12,11.799,5.948501849719479,332521.2533993189
29,2021-01,1.499,5.424210500526741,303213.36697944487
30,2021-02,1.687,7.171031677977313,400860.6707989318
31,2021-03,1.131,5.687581154910943,317935.78655952174
32,2021-04,0.716,5.751280103878286,321496.55780679616
33,2021-05,3.462,5.8149790528456275,325057.3290540706
34,2021-06,0.762,9.2730969938996,518366.1219589876
35,2021-07,0.763,11.03584290859201,616903.6185902933
36,2021-08,14.768,8.263713648724796,461941.5929637161
37,2021-09,30.065,7.120807506676139,398053.1396231962
38,2021-10,32.154,5.9864762231423185,334644.0208736556
39,2021-11,30.115,7.980743317735257,446123.5514614009
40,2021-12,28.896,5.995051081657152,335123.35546463483
41,2022-01,30.954,6.734938873508588,376483.08302913007
42,2022-02,32.596,5.731680427272949,320400.9358845579
43,2022-03,26.08,7.013009285346791,392027.2190508856
44,2022-04,20.943,7.2518803439743245,405380.11122816475
45,2022-05,25.035,7.4858514834505225,418459.09792488423
46,2022-06,30.49,9.494818335497463,530760.3449543082
47,2022-07,34.781,7.297204596124164,407913.73692334077
48,2022-08,40.507,7.106107749222137,397231.42318151746
49,2022-09,43.674,8.364161991327142,467556.65531518724
50,2022-10,52.914,8.708381311708358,486798.5153244972
51,2022-11,60.229,8.879878482005047,496385.2071440821
52,2022-12,56.954,5.246588431290884,293284.2933091604
53,2023-01,50.969,5.238013572776049,292804.9587181812
54,2023-02,26.671,4.836220202366661,270344.70931229636
55,2023-03,5.697,6.067324889139329,339163.4613028885
56,2023-04,7.365,9.669990445157655,540552.4658843129
57,2023-05,7.717,7.406227797241345,414008.1338657912
58,2023-06,19.04,8.716956170223192,487277.8499154764
59,2023-07,15.28,8.3041379817233,464201.3131783325
60,2023-08,20.718,6.872136609745939,384152.43648479803
61,2023-09,10.661,4.913393929000171,274658.72063110955
62,2023-10,6.664,5.701055932577113,318689.0266310606
63,2023-11,1.558,5.331112036651396,298009.16284881305
64,2023-12,2.248,7.391528039787342,413186.41742411244
