,Date,Q,SWE,SWE_scaled
0,2018-08,4800.032,9.580265674535593,388058.2414127387
1,2018-09,3238.336,9.557995126680115,387156.1506013048
2,2018-10,1914.407,9.364110357114786,379302.6541252915
3,2018-11,1958.691,8.893808787696178,360252.6187544214
4,2018-12,1721.568,8.582021117719496,347623.3473943459
5,2019-01,1103.904,9.483323289752928,384131.4931747321
6,2019-02,1077.77,8.867608143160322,359191.33544685197
7,2019-03,1538.264,8.671103309141404,351231.7106400817
8,2019-04,2148.644,9.285508423507219,376118.8042025834
9,2019-05,5091.106,9.774150444100925,395911.7378887521
10,2019-06,4582.778,9.073283202766788,367522.4094112715
11,2019-07,4786.96,8.259753189928471,334569.56271124264
12,2019-08,3798.173,7.868053554117431,318703.3772630807
13,2019-09,2647.995,7.799931878324207,315944.0406634003
14,2019-10,2358.01,7.8470930384887465,317854.35061702516
15,2019-11,2211.313,7.878533811931773,319127.89058610843
16,2019-12,2294.608,7.655828333377002,310106.98247176886
17,2020-01,1458.243,7.828752587313648,317111.4523017266
