,Date,Q,SWE,SWE_scaled
0,2018-08,13.078,2.4615540780591787,46769.527483124395
1,2018-09,18.046,2.37527280109628,45130.18322082932
2,2018-10,16.188,2.3245191087651627,44165.86306653809
3,2018-11,13.103,2.40572501649495,45708.775313404054
4,2018-12,20.221,2.288991524133381,43490.83895853424
5,2019-01,30.661,2.0453738009440188,38862.10221793636
6,2019-02,22.62,2.096127493275136,39826.422372227586
7,2019-03,9.71,2.7305486474140994,51880.42430086789
8,2019-04,7.427,1.7103994315586462,32497.58919961428
9,2019-05,10.652,2.1164289702075827,40212.15043394407
10,2019-06,10.503,2.705171801248541,51398.264223722275
11,2019-07,5.995,2.162107293305588,41080.038572806174
12,2019-08,6.254,1.8372836623864388,34908.38958534234
13,2019-09,12.673,1.6342688930619704,31051.10896817744
14,2019-10,10.79,1.674871846926864,31822.565091610417
15,2019-11,8.852,1.6799472161599758,31918.99710703954
16,2019-12,9.856,1.4363294929706136,27290.26036644166
17,2020-01,10.896,1.8017560777546566,34233.36547733848
18,2020-02,9.656,2.106278231741359,40019.286403085825
19,2020-03,4.339,2.177333401004923,41369.33461909353
20,2020-04,8.147,2.735624016647211,51976.85631629702
21,2020-05,9.612,3.349743693853728,63645.130183220834
22,2020-06,7.775,2.8726589859412273,54580.52073288332
23,2020-07,13.785,2.8371314013094455,53905.496624879466
24,2020-08,72.431,3.101050601431254,58919.961427193826
25,2020-09,14.102,2.5884383088869716,49180.32786885246
26,2020-10,5.721,1.9793940009135664,37608.48601735776
27,2020-11,28.98,2.735624016647211,51976.85631629702
28,2020-12,10.399,2.476780185758514,47058.82352941177
29,2021-01,13.17,2.0605999086433537,39151.398264223724
30,2021-02,8.101,2.5529107242551894,48505.3037608486
31,2021-03,10.205,2.497081662690961,47444.55159112826
32,2021-04,5.561,2.710247170481652,51494.696239151395
33,2021-05,5.647,2.634116631984977,50048.21600771456
34,2021-06,9.145,3.628889001674872,68948.89103182257
35,2021-07,72.499,2.61381515505253,49662.48794599807
36,2021-08,148.503,3.364969801553063,63934.42622950819
37,2021-09,112.226,2.426026493427397,46094.50337512054
38,2021-10,92.141,2.5833629396538598,49083.89585342334
39,2021-11,225.375,2.512307770390296,47733.84763741562
40,2021-12,94.962,3.1771811399279293,60366.441658630654
41,2022-01,70.472,2.283916154900269,43394.40694310511
42,2022-02,35.209,2.3245191087651627,44165.86306653809
43,2022-03,43.193,2.0149215855453484,38283.51012536162
44,2022-04,37.068,2.806679185910775,53326.904532304725
45,2022-05,34.287,2.9690910013703498,56412.72902603664
46,2022-06,61.032,2.5275338780896313,48023.14368370299
47,2022-07,116.385,2.299142262599604,43683.70298939248
48,2022-08,162.373,2.492006293457849,47348.11957569913
49,2022-09,210.085,2.9487895244379025,56027.00096432015
50,2022-10,348.81,2.5478353550220776,48408.87174541948
51,2022-11,522.205,2.7813023397452166,52844.74445515912
52,2022-12,39.8,1.6444196315281938,31243.972999035683
53,2023-01,13.32,1.9996954778460134,37994.214079074256
54,2023-02,7.844,1.7662284931228747,33558.341369334616
55,2023-03,12.539,2.2077856164035934,41947.926711668275
56,2023-04,12.843,2.1976348779373702,41755.062680810035
57,2023-05,42.084,2.689945693549206,51108.96817743491
58,2023-06,19.39,1.7662284931228747,33558.341369334616
59,2023-07,33.993,2.111353600974471,40115.718418514945
60,2023-08,19.547,1.954017154748008,37126.325940212155
61,2023-09,29.995,2.2534639395015987,42815.814850530376
62,2023-10,18.331,1.3906511698726083,26422.37222757956
63,2023-11,20.208,2.187484139471146,41562.19864995178
64,2023-12,16.32,1.9032634624168907,36162.00578592093
