,Date,Q,SWE,SWE_scaled
0,2018-08,67.201,3.3820578962453425,83689.022642591
1,2018-09,20.879,3.4064201777013468,84291.86729721983
2,2018-10,9.384,3.1541989108627115,78050.6520492978
3,2018-11,2.442,2.1367153912295787,52873.022355975925
4,2018-12,22.863,2.4476927486385787,60568.15706506163
5,2019-01,25.745,2.5551734021209516,63227.76583548295
6,2019-02,150.409,3.380624820865578,83653.56119231872
7,2019-03,211.767,3.969618801948983,98228.21725422758
8,2019-04,200.897,4.015477214101462,99362.98366294066
9,2019-05,74.521,3.933791917454858,97341.68099742047
10,2019-06,16.424,3.5067354542848954,86774.16881627974
11,2019-07,10.701,3.178561192318716,78653.49670392662
12,2019-08,6.188,2.7944969905417025,69149.82803095444
13,2019-09,3.014,2.529378045285182,62589.45973058183
14,2019-10,0.806,2.252794496990542,55745.39982803095
15,2019-11,2.833,1.9819432502149612,49043.185726569216
16,2019-12,33.421,2.7300085984522786,67554.06276870164
17,2020-01,120.844,3.4451132129550013,85249.3264545715
18,2020-02,245.048,3.478073946689596,86064.93981083405
19,2020-03,179.718,3.4823731728288907,86171.3241616509
20,2020-04,179.508,3.5124677558039554,86916.01461736887
21,2020-05,72.602,4.1014617368873605,101490.67067927774
22,2020-06,16.967,3.2487818859271997,80391.10776726856
23,2020-07,11.043,2.691315563198624,66596.60361134996
24,2020-08,6.455,2.6655202063628547,65958.29750644884
25,2020-09,6.743,2.423330467182574,59965.312410432794
26,2020-10,5.452,2.234164517053597,55284.40097449126
27,2020-11,178.665,3.475207795930066,85994.01691028949
28,2020-12,238.461,2.9678991114932645,73440.66351390083
29,2021-01,758.776,3.5769561478933793,88511.77987962167
30,2021-02,345.827,3.4766408713098307,86029.47836056176
31,2021-03,62.657,3.4408139868157064,85142.94210375466
32,2021-04,32.097,3.1570650616222413,78121.57494984237
33,2021-05,27.875,3.7661220980223558,93192.69131556319
34,2021-06,27.383,3.046718257380338,75391.04327887647
35,2021-07,11.516,2.8733161364287763,71100.20779593007
36,2021-08,29.866,2.9621668099742045,73298.8177128117
37,2021-09,29.377,3.0252221266838637,74859.12152479221
38,2021-10,153.251,2.8403554026941817,70284.59443966753
39,2021-11,106.49,3.190025795356836,78937.1883061049
40,2021-12,652.748,3.489538549727716,86348.63141301232
41,2022-01,492.123,3.640011464603038,90072.08369160218
42,2022-02,286.892,3.6328460877042135,89894.77644024076
43,2022-03,531.348,3.965319575809688,98121.83290341073
44,2022-04,470.037,4.320722269991402,106916.27257093723
45,2022-05,189.353,4.247635425623388,105107.73860705073
46,2022-06,86.633,3.8349097162510746,94894.84092863284
47,2022-07,40.797,3.923760389796503,97093.45084551447
48,2022-08,46.316,3.680137575236458,91065.00429922614
49,2022-09,46.376,3.4537116652335915,85462.09515620522
50,2022-10,64.524,3.4264832330180566,84788.32760103181
51,2022-11,472.024,3.8005159071367154,94043.76612209802
52,2022-12,300.06,3.651476067641158,90355.77529378046
53,2023-01,301.359,3.8119805101748354,94327.4577242763
54,2023-02,729.866,3.662940670679278,90639.46689595874
55,2023-03,180.358,3.7288621381484663,92270.6936084838
56,2023-04,83.124,3.8492404700487244,95249.45543135569
57,2023-05,69.6,3.235884207509315,80071.954714818
58,2023-06,101.897,3.779019776440241,93511.84436801376
59,2023-07,36.6,3.4021209515620523,84185.48294640299
60,2023-08,22.047,3.5927199770707943,88901.8558326168
61,2023-09,10.678,2.7973631413012323,69220.75093149899
62,2023-10,76.761,3.190025795356836,78937.1883061049
63,2023-11,89.705,3.323301805674979,82235.10318142736
64,2023-12,347.546,3.3319002579535684,82447.87188306105
65,2024-01,407.434,3.144167383204356,77802.42189739179
66,2024-02,56.951,3.4522785898538264,85426.63370593294
67,2024-03,21.418,2.8489538549727715,70497.36314130123
68,2024-04,90.174,3.217254227572371,79610.95586127831
69,2024-05,17.601,2.9879621668099743,73937.12381771281
70,2024-06,44.384,3.210088850673545,79433.64860991688
71,2024-07,16.476,2.939237603897965,72731.43450845515
