,Date,Q,SWE,SWE_scaled
0,2018-08,0.762,2.243326163967611,89634.34020748988
1,2018-09,61.707,3.4966472672064777,139712.03820850202
2,2018-10,88.26,3.3100328947368416,132255.67434210525
3,2018-11,71.02,3.332964321862348,133171.92244433198
4,2018-12,17.288,2.9573633603238867,118164.41042510122
5,2019-01,11.138,3.2032831477732797,127990.38145242917
6,2019-02,8.514,3.2444015688259107,129633.30908400808
7,2019-03,6.289,3.064903846153846,122461.29807692306
8,2019-04,6.604,3.0949519230769234,123661.89903846155
9,2019-05,11.075,2.9004301619433197,115889.58755060728
10,2019-06,14.578,3.0490890688259107,121829.40283400808
11,2019-07,7.299,2.416497975708502,96553.5931174089
12,2019-08,2.131,2.274164979757085,90866.53593117409
13,2019-09,0.975,2.5343180668016196,101261.21267712551
14,2019-10,0.819,2.5667383603238867,102556.59792510122
15,2019-11,0.894,2.869591346153846,114657.39182692306
16,2019-12,0.881,2.7059084008097165,108117.27606275304
17,2020-01,0.837,2.7454453441295543,109697.01417004048
18,2020-02,0.816,2.5469698886639676,101766.72887145748
19,2020-03,2.629,2.750189777327935,109886.58274291498
20,2020-04,2.762,2.7660045546558707,110518.47798582997
21,2020-05,5.13,2.743863866396761,109633.82464574899
22,2020-06,1.825,2.6956287955465585,107706.54415485829
23,2020-07,0.849,2.533527327935223,101229.61791497977
24,2020-08,0.884,2.6987917510121457,107832.9232034413
25,2020-09,5.611,2.7517712550607287,109949.77226720647
26,2020-10,0.89,2.555668016194332,102114.27125506072
27,2020-11,0.84,2.565156882591093,102493.40840080971
28,2020-12,0.934,2.683767712550607,107232.62272267205
29,2021-01,0.895,3.250727479757085,129886.06718117409
30,2021-02,1.028,2.8956857287449393,115700.01897773279
31,2021-03,0.844,2.523247722672065,100818.88600708502
32,2021-04,0.795,2.5540865384615383,102051.08173076922
33,2021-05,18.505,3.009552125506073,120249.66472672064
34,2021-06,32.769,2.996109564777328,119712.55377024293
35,2021-07,14.821,2.684558451417004,107264.21748481783
36,2021-08,5.285,2.3587740384615383,94247.17548076922
37,2021-09,1.256,2.1096912955465585,84294.82540485829
38,2021-10,1.835,2.3951480263157894,95700.53453947368
39,2021-11,0.976,2.8450784412955463,113677.95420040484
40,2021-12,0.851,2.5390625,101450.78125
41,2022-01,0.961,2.8000063259109313,111877.05275809717
42,2022-02,0.985,2.5279921558704457,101008.45457995952
43,2022-03,0.903,2.386449898785425,95352.99215587044
44,2022-04,0.89,2.3034223178137654,92035.54213056681
45,2022-05,0.856,2.8189840587044537,112635.32704959516
46,2022-06,0.804,2.0416877530364372,81577.67586032388
47,2022-07,0.814,2.0242914979757085,80882.59109311741
48,2022-08,46.379,2.3524481275303644,93994.41738360324
49,2022-09,23.697,2.701954706477733,107959.3022520243
50,2022-10,0.905,2.618136386639676,104610.2574645749
51,2022-11,0.959,2.9526189271255063,117974.84185222673
52,2022-12,0.928,3.030111336032389,121071.12854251012
53,2023-01,1.386,2.622880819838057,104799.8260374494
54,2023-02,1.377,2.7422823886639676,109570.63512145748
55,2023-03,0.855,2.685349190283401,107295.81224696357
56,2023-04,12.849,2.926524544534413,116932.214701417
57,2023-05,22.355,3.1732350708502026,126789.7804908907
58,2023-06,2.209,2.538271761133603,101419.18648785425
59,2023-07,0.861,2.301050101214575,91940.75784412956
60,2023-08,1.123,2.1231338562753037,84831.93636133603
61,2023-09,3.925,2.3453314777327936,93710.0645242915
62,2023-10,1.265,2.9700151821862346,118669.92661943319
63,2023-11,0.896,3.098905617408907,123819.87284919029
