,Date,Q,SWE,SWE_scaled
0,2018-08,10133.757,6.213374698379869,383868.5022406067
1,2018-09,6351.605,5.014075606112835,309774.605021257
2,2018-10,3766.694,4.95662415259106,306225.1967712283
3,2018-11,3103.141,5.499540388371826,339767.10473399976
4,2018-12,4097.824,5.193611398368379,320866.5058025968
5,2019-01,2081.467,5.661840744570838,349794.18304033094
6,2019-02,2560.668,5.819832241755717,359555.05572790996
7,2019-03,1140.34,5.729346202458922,353964.7377341147
8,2019-04,2724.835,6.151614385843962,380052.8883718258
9,2019-05,7549.663,7.078019073882569,437287.096403539
10,2019-06,10224.064,7.327932896702287,452727.02229116403
11,2019-07,9805.452,5.274043433298862,325835.677352637
12,2019-08,8011.868,4.745490060898541,293181.12145237275
13,2019-09,5672.4,4.267206710329771,263632.2977708836
14,2019-10,4885.774,4.640641158221303,286703.4513960703
15,2019-11,3892.323,4.446742502585315,274724.19855222333
16,2019-12,4095.223,4.617660576812593,285283.6880960588
17,2020-01,2617.919,4.461105365965759,275611.5506147306
