,Date,Q,SWE,SWE_scaled
0,2018-08,5.389,2.177639460942429,263973.45545544126
1,2018-09,4.875,1.9435563337846746,235597.89878137826
2,2018-10,3.868,2.086189662628225,252887.9109037934
3,2018-11,7.272,1.7091896413608296,207187.96832575978
4,2018-12,5.776,1.8767767136203488,227502.8732250587
5,2019-01,5.611,1.9543318138961159,236904.10248048717
6,2019-02,6.688,2.2152118586994276,268527.9815115446
7,2019-03,6.198,2.156655631251728,261429.79562033448
8,2019-04,6.403,2.974032510757757,360512.2209540553
9,2019-05,94.324,2.7423596883617725,332428.84142321406
10,2019-06,3.601,2.2091152054784806,267788.9452081014
11,2019-07,3.786,2.164311893436173,262357.8877223329
12,2019-08,3.833,1.9570256839239761,237230.6534052644
13,2019-09,4.529,1.8735157130603073,227107.57473717045
14,2019-10,6.146,1.9602866844840177,237625.9518931526
15,2019-11,6.213,1.8454427517173422,223704.57036317623
16,2019-12,6.269,2.0432295248155055,247680.28299813558
17,2020-01,7.189,2.3087883965093114,279871.32942485873
18,2020-02,8.305,2.2322257746648613,270590.4084048745
19,2020-03,6.293,2.3674864065900567,286986.7022068467
20,2020-04,5.631,2.6786992861244427,324711.92746400496
21,2020-05,6.892,2.3453683158349934,284305.5472455179
22,2020-06,7.414,1.9953069948462014,241871.11391525654
23,2020-07,4.91,1.978860209412949,239877.43458503767
24,2020-08,4.137,1.7670369556433034,214200.21976308123
25,2020-09,5.066,1.8983276738432309,230115.28062327646
26,2020-10,6.94,1.67105011307165,202564.69470654542
27,2020-11,7.24,2.2227263382508275,269438.88672276534
28,2020-12,6.445,2.251366430125974,272910.63865987054
29,2021-01,342.349,2.5082765612040183,304053.2847491511
30,2021-02,402.785,2.3337421399252807,282896.2222017425
31,2021-03,43.046,2.1972054643026775,266345.2463827706
32,2021-04,5.995,2.1237620603852236,257442.43695989682
33,2021-05,13.046,2.2775962172393505,276090.2134537541
34,2021-06,6.762,2.209682336010662,267857.69277121243
35,2021-07,5.72,1.9514961612352104,236560.36466493222
36,2021-08,6.542,2.0646387024053423,250275.5035055756
37,2021-09,4.846,1.920303981965249,232779.24869382748
38,2021-10,6.515,1.9071181970920381,231180.86785149685
39,2021-11,5.635,1.9658162071727836,238296.24063348482
40,2021-12,412.796,2.7901404356980315,338220.82361531537
41,2022-01,1221.209,2.8085721779939177,340455.1194164227
42,2022-02,387.336,2.676005416096582,324385.37653922767
43,2022-03,175.659,2.6883405051715217,325880.63603689184
44,2022-04,916.613,3.378680145468981,409563.6072337499
45,2022-05,242.202,3.161894499542751,383284.85123457224
46,2022-06,90.863,3.325937005976138,403170.08386442746
47,2022-07,38.811,3.0447820446473512,369088.4794521519
48,2022-08,42.985,2.5227383897746365,305806.3476084814
49,2022-09,14.784,2.1599166318117695,261825.0941082227
50,2023-01,0.0,2.202026073826217,266929.60066921404
51,2023-02,0.0,2.586682357278057,313557.6353492461
52,2023-03,0.0,2.346927924798491,284494.6030440731
53,2023-04,0.0,2.261007649173053,274079.3472327575
54,2023-05,2.139,2.4217891550463984,293569.2813747244
55,2023-06,66.075,2.5197609544806854,305445.4229021487
56,2023-07,33.413,2.3938579763364785,290183.46389150794
57,2023-08,0.0,2.1392163673871587,259315.8080546714
58,2023-09,0.963,1.9529139875656631,236732.2335727097
59,2023-10,10.974,1.938026811095909,234927.61004104608
60,2023-11,7.919,1.8903878463926955,229152.81473972255
61,2023-12,7.115,2.0416699158520073,247491.22719958032
62,2024-01,7.999,2.196921899036587,266310.8726012151
63,2024-02,6.617,1.994598081680975,241785.17946136778
