,Date,Q,SWE,SWE_scaled
0,2018-08,192.879,12.30947511929107,392056.7825494206
1,2018-09,142.286,10.477164280845262,333697.6823449216
2,2018-10,119.624,8.892978868438991,283241.37695978186
3,2018-11,105.979,8.922972051806408,284196.6598500341
4,2018-12,390.657,10.269938650306749,327097.54601227
5,2019-01,577.337,11.72869802317655,373559.0320381731
6,2019-02,1175.432,12.788002726653033,407297.8868438991
7,2019-03,1734.301,14.156782549420585,450893.5241990456
8,2019-04,2206.792,15.213360599863668,484545.5351056578
9,2019-05,1557.904,14.087252897068847,448679.0047716428
10,2019-06,847.937,12.756646216768916,406299.18200409
11,2019-07,454.057,11.247443762781186,358231.0838445808
12,2019-08,303.508,10.50852079072938,334696.38718473073
13,2019-09,225.772,9.817314246762098,312681.4587593728
14,2019-10,183.683,9.285616905248807,295746.89843217446
15,2019-11,194.155,8.666666666666668,276033.3333333334
16,2019-12,184.148,8.717109747784594,277639.9454669393
17,2020-01,639.068,10.7280163599182,341687.32106339466
18,2020-02,1017.764,11.505112474437627,366437.83231083845
19,2020-03,1743.968,14.535787321063395,462964.82617586915
20,2020-04,1742.585,14.629856850715747,465960.94069529657
21,2020-05,1407.312,13.790047716428083,439213.01976823446
22,2020-06,638.121,11.798227675528288,375773.551465576
23,2020-08,256.653,10.239945466939332,326142.2631220177
