,Date,Q,SWE,SWE_scaled
0,2018-08,352.419,2.294353986043561,26580.090928314654
1,2018-09,828.7,2.6961302600972723,31234.6690632269
2,2018-10,791.677,4.430112074434342,51322.84838232185
3,2018-11,404.567,2.71727637978431,31479.64685980123
4,2018-12,135.774,3.6899978853880313,42748.62550222034
5,2019-01,55.065,3.404525269613026,39441.425248466905
6,2019-02,29.857,3.0556142947769085,35399.29160499048
7,2019-03,15.677,2.9498836963417214,34174.40262211884
8,2019-04,126.6,2.7278494396278283,31602.135758088392
9,2019-05,161.0,1.8079932332417,20945.601607105094
10,2019-06,258.964,3.9860435610065554,46178.31465426095
11,2019-07,431.652,3.404525269613026,39441.425248466905
12,2019-09,1245.714,3.119052653838021,36134.22499471347
13,2020-01,66.581,4.705011630365828,54507.55973778811
14,2020-02,28.31,4.461831253964897,51690.31507718333
15,2020-03,38.065,2.474096003383379,28662.402199196447
16,2020-04,81.067,3.0873334743074645,35766.75829985198
17,2020-05,145.935,2.030027489955593,23517.868471135545
18,2020-06,305.433,3.8380207231972934,44463.47007824064
19,2020-07,167.871,2.748995559314866,31847.11355466272
20,2020-08,187.194,4.218650877563967,48873.07041657855
21,2020-09,681.9,2.7278494396278283,31602.135758088392
22,2020-10,531.355,2.823006978219497,32704.53584267287
23,2020-11,172.467,3.8274476633537744,44340.98117995348
24,2020-12,116.903,3.8380207231972934,44463.47007824064
25,2021-01,48.129,3.256502431803764,37726.58067244661
26,2021-02,39.607,3.6794248255445123,42626.13660393318
27,2021-03,69.032,3.2036371325861706,37114.136181010785
28,2021-04,81.167,3.753436244449144,43483.55889194333
29,2021-05,121.29,2.801860858532459,32459.558046098537
30,2021-06,402.067,2.326073165574117,26947.557623176148
31,2021-07,432.29,3.8274476633537744,44340.98117995348
32,2021-08,326.032,2.674984140410235,30989.69126665257
33,2021-09,765.5,4.451258194121379,51567.826178896175
34,2021-10,498.419,2.2626348065130046,26212.62423345316
35,2021-11,265.933,4.007189680693593,46423.29245083528
36,2021-12,111.419,3.330513850708395,38584.00296045676
37,2022-01,41.677,3.2353563121167266,37481.602875872275
38,2022-02,20.929,5.191372383167689,60142.049058997676
39,2022-03,23.355,2.0934658490167055,24252.801860858533
40,2022-04,65.6,2.1886233876083736,25355.20194544301
41,2022-05,181.871,2.1991964474518926,25477.690843730175
42,2022-06,276.5,3.5842672869528442,41523.7365193487
43,2022-07,162.226,2.780714738845422,32214.580249524213
44,2022-08,263.613,3.5631211672658063,41278.758722774364
45,2022-09,962.72,6.206386128145485,71900.98329456543
