,Date,Q,SWE,SWE_scaled
0,2018-08,262.885,2.9836393814052746,229632.82135047557
1,2018-09,230.285,2.793951049872224,215033.64860236584
2,2018-10,353.581,2.761019047869958,212499.07000026343
3,2018-11,1470.503,3.1851832336591404,245144.44239534208
4,2018-12,1679.532,3.112732829254156,239568.36947071686
5,2019-01,1287.509,3.282661959585847,252646.79505756512
6,2019-02,1410.753,3.290565640066391,253255.0939220697
7,2019-03,2291.62,3.932081039070527,302628.68509102403
8,2019-04,1762.319,3.2431435571831284,249605.30073504228
9,2019-05,957.467,3.1575203519772375,243015.3963695761
10,2019-06,544.376,3.1180019495745186,239973.90204705324
11,2019-07,400.974,3.0508206654898964,234803.36169876438
12,2019-08,300.437,3.1140501093342468,239669.75261480096
13,2019-09,227.989,3.0336960244487186,233485.38082567116
14,2019-10,242.926,2.36715230392286,182185.509919119
15,2019-11,306.32,2.506783992412467,192932.1231920331
16,2019-12,793.668,2.789999209631952,214729.49917011356
17,2020-01,1111.857,3.1390784308559683,241596.03235239873
18,2020-02,2660.841,3.601443738967779,277181.51592591614
19,2020-03,2295.28,3.842505993624364,295734.63129330555
20,2020-04,1391.309,3.6225202202492293,278803.64623126166
21,2020-05,759.846,3.278710119345575,252342.64562531284
22,2020-06,509.404,3.2958347603867533,253660.62649840608
