,Date,Q,SWE,SWE_scaled
0,2018-08,216.43,3.068932315328388,76569.86126744328
1,2018-09,212.516,2.876361219978573,71765.21243846539
2,2018-10,261.531,2.8370333202240334,70783.98133958963
3,2018-11,534.012,3.268284083049675,81543.68787208939
4,2018-12,524.739,3.204545762757835,79953.41678080798
5,2019-01,501.557,3.3699941686217607,84081.35450711293
6,2019-02,577.731,3.3808432444161167,84352.03894818212
7,2019-03,638.118,4.045349136820407,100931.46096366916
8,2019-04,598.743,3.3265978654443376,82998.61674283622
9,2019-05,402.091,3.2343807211923132,80697.79899374822
10,2019-06,283.115,3.207258031706424,80021.08789107528
11,2019-07,247.749,3.1340267700945224,78193.96791385833
12,2019-08,220.656,3.204545762757835,79953.41678080798
13,2019-09,206.552,3.1218215598258725,77889.44791765552
14,2019-10,256.685,2.4356175158328703,60768.657020030114
15,2019-11,329.442,2.5685186943137284,64084.54142312752
16,2019-12,446.908,2.861443740761334,71393.02133199529
17,2020-01,446.019,3.222175510923663,80393.27899754539
18,2020-02,728.745,3.6859735011323727,91965.0388532527
19,2020-03,765.718,3.947707454671205,98495.30099404657
20,2020-04,535.096,3.721232997464029,92844.76328672752
21,2020-05,379.784,3.374062572044644,84182.86117251386
22,2020-06,294.006,3.390336185736178,84588.88783411765
